X,T,U
-0.390625,0.465,0.46429610856727394
-0.375,0.465,0.4813515609640176
-0.359375,0.465,0.49109583970419074
-0.34375,0.465,0.4944822288858275
-0.328125,0.465,0.49222229444893034
-0.3125,0.465,0.4848499440403573
-0.296875,0.465,0.4727781270451451
-0.28125,0.465,0.4563488172834741
-0.265625,0.465,0.43587746102195757
-0.25,0.465,0.41169242832928643
-0.234375,0.465,0.3841688868891751
-0.21875,0.465,0.35375538178499905
-0.203125,0.465,0.320990659578536
-0.1875,0.465,0.28650829741227724
-0.171875,0.465,0.25102772061003886
-0.15625,0.465,0.21533213567825082
-0.140625,0.465,0.18023628702854255
-0.125,0.465,0.14654898728990515
-0.109375,0.465,0.11503631377411389
-0.09375,0.465,0.0863908322549515
-0.078125,0.465,0.06121039898148513
-0.0625,0.465,0.03998765354614417
-0.046875,0.465,0.023109023019866837
-0.03125,0.465,0.010860477535556579
-0.015625,0.465,0.0034366123408931526
0.0,0.465,0.000949771525019516
0.015625,0.465,0.003436612340892986
0.03125,0.465,0.010860477535555968
0.046875,0.465,0.02310902301986606
0.0625,0.465,0.03998765354614331
0.078125,0.465,0.061210398981483505
0.09375,0.465,0.0863908322549497
0.109375,0.465,0.11503631377411266
0.125,0.465,0.1465489872899031
0.140625,0.465,0.1802362870285404
0.15625,0.465,0.2153321356782489
0.171875,0.465,0.25102772061003736
0.1875,0.465,0.2865082974122758
0.203125,0.465,0.3209906595785347
0.21875,0.465,0.3537553817849984
0.234375,0.465,0.3841688868891748
0.25,0.465,0.4116924283292861
0.265625,0.465,0.4358774610219575
0.28125,0.465,0.4563488172834746
0.296875,0.465,0.47277812704514566
0.3125,0.465,0.48484994404035775
0.328125,0.465,0.49222229444893073
0.34375,0.465,0.49448222888582793
0.359375,0.465,0.4910958397041916
0.375,0.465,0.48135156096401804
0.390625,0.465,0.46429610856727427
0.40625,0.465,0.43866554591111206
0.421875,0.465,0.4028225065844688
0.4375,0.465,0.3547296801753699
0.453125,0.465,0.2920262507565575
0.46875,0.465,0.21233016753588763
0.484375,0.465,0.11393739231544675
0.5,0.465,-0.0029768908551340845
0.515625,0.465,-0.1349229760469875
0.53125,0.465,-0.27438581637506965
0.546875,0.465,-0.411072730400857
0.5625,0.465,-0.5351107893975425
0.578125,0.465,-0.6401831646503694
0.59375,0.465,-0.7245238824722695
0.609375,0.465,-0.7897809374638005
0.625,0.465,-0.8392052271514315
0.640625,0.465,-0.8762855200335877
0.65625,0.465,-0.9040719594309858
0.671875,0.465,-0.9249803571960074
0.6875,0.465,-0.9408287521079833
0.703125,0.465,-0.9529507990065703
0.71875,0.465,-0.9623142746553384
0.734375,0.465,-0.9696199566075006
0.75,0.465,-0.9753768321769611
0.765625,0.465,-0.9799568423630204
0.78125,0.465,-0.9836339082724816
0.796875,0.465,-0.9866115215688708
0.8125,0.465,-0.9890422271182384
0.828125,0.465,-0.9910414225937871
0.84375,0.465,-0.9926971874726681
0.859375,0.465,-0.9940773334259561
0.875,0.465,-0.9952345014750281
0.890625,0.465,-0.9962098774895686
0.90625,0.465,-0.9970359231798444
0.921875,0.465,-0.9977384000172356
0.9375,0.465,-0.9983378811519018
0.953125,0.465,-0.9988508894372334
0.96875,0.465,-0.9992907099570868
0.984375,0.465,-0.999660569804043
-1.0,0.48,-0.9998656081796609
-0.984375,0.48,-0.9997069988750009
-0.96875,0.48,-0.999389078497237
-0.953125,0.48,-0.9990103277830666
-0.9375,0.48,-0.9985684477082882
-0.921875,0.48,-0.9980519592968611
-0.90625,0.48,-0.9974465631963769
-0.890625,0.48,-0.9967344399637694
-0.875,0.48,-0.995893254483736
-0.859375,0.48,-0.9948948301655249
-0.84375,0.48,-0.9937033692247547
-0.828125,0.48,-0.9922730432516338
-0.8125,0.48,-0.9905447021795094
-0.796875,0.48,-0.9884413377930912
-0.78125,0.48,-0.9858617722065615
-0.765625,0.48,-0.9826717957188414
-0.75,0.48,-0.9786916134233163
-0.734375,0.48,-0.9736779222024918
-0.71875,0.48,-0.9672981621490486
-0.703125,0.48,-0.9590934065707417
-0.6875,0.48,-0.9484249817683041
-0.671875,0.48,-0.9343985201511978
-0.65625,0.48,-0.9157588129901099
-0.640625,0.48,-0.890752611304215
-0.625,0.48,-0.856971947029735
-0.609375,0.48,-0.811233006912583
-0.59375,0.48,-0.7496373103278829
-0.578125,0.48,-0.6681042934316763
-0.5625,0.48,-0.5637405980846638
-0.546875,0.48,-0.43705874866185257
-0.53125,0.48,-0.2939441968033273
-0.515625,0.48,-0.1452648225318781
-0.5,0.48,-0.0033105027228725326
-0.484375,0.48,0.12255636609431372
-0.46875,0.48,0.22791091324855356
-0.453125,0.48,0.31250781440896186
-0.4375,0.48,0.3784273348397771
-0.421875,0.48,0.4285259564021926
-0.40625,0.48,0.4655709770710771
-0.390625,0.48,0.4918956661342795
-0.375,0.48,0.5093332561587787
-0.359375,0.48,0.5192673823081851
-0.34375,0.48,0.5227169216075108
-0.328125,0.48,0.5204214011353201
-0.3125,0.48,0.5129164541325871
-0.296875,0.48,0.5005984137614351
-0.28125,0.48,0.4837802357965031
-0.265625,0.48,0.46274116008767247
-0.25,0.48,0.4377714842029905
-0.234375,0.48,0.4092122627693937
-0.21875,0.48,0.37748810855443327
-0.203125,0.48,0.3431300039904961
-0.1875,0.48,0.3067846378404776
-0.171875,0.48,0.26920767724396477
-0.15625,0.48,0.23124063687998855
-0.140625,0.48,0.19377411843725836
-0.125,0.48,0.15770315466625404
-0.109375,0.48,0.12388207152280889
-0.09375,0.48,0.09308598743628418
-0.078125,0.48,0.06598391632021161
-0.0625,0.48,0.04312527072473632
-0.046875,0.48,0.02493847302858271
-0.03125,0.48,0.011738217366041914
-0.015625,0.48,0.003737001671176521
0.0,0.48,0.0010567205218870446
0.015625,0.48,0.00373700167117641
0.03125,0.48,0.011738217366040915
0.046875,0.48,0.02493847302858193
0.0625,0.48,0.04312527072473549
0.078125,0.48,0.06598391632020983
0.09375,0.48,0.09308598743628238
0.109375,0.48,0.12388207152280772
0.125,0.48,0.15770315466625176
0.140625,0.48,0.19377411843725573
0.15625,0.48,0.2312406368799865
0.171875,0.48,0.26920767724396333
0.1875,0.48,0.3067846378404759
0.203125,0.48,0.3431300039904949
0.21875,0.48,0.37748810855443277
0.234375,0.48,0.40921226276939326
0.25,0.48,0.43777148420298995
0.265625,0.48,0.4627411600876723
0.28125,0.48,0.4837802357965034
0.296875,0.48,0.5005984137614358
0.3125,0.48,0.5129164541325878
0.328125,0.48,0.5204214011353204
0.34375,0.48,0.5227169216075113
0.359375,0.48,0.5192673823081859
0.375,0.48,0.5093332561587791
0.390625,0.48,0.4918956661342802
0.40625,0.48,0.4655709770710774
0.421875,0.48,0.42852595640219276
0.4375,0.48,0.3784273348397767
0.453125,0.48,0.3125078144089616
0.46875,0.48,0.22791091324855373
0.484375,0.48,0.12255636609431403
0.5,0.48,-0.0033105027228720885
0.515625,0.48,-0.14526482253187803
0.53125,0.48,-0.2939441968033267
0.546875,0.48,-0.4370587486618512
0.5625,0.48,-0.5637405980846626
0.578125,0.48,-0.6681042934316754
0.59375,0.48,-0.7496373103278823
0.609375,0.48,-0.8112330069125824
0.625,0.48,-0.8569719470297346
0.640625,0.48,-0.8907526113042148
0.65625,0.48,-0.9157588129901096
0.671875,0.48,-0.934398520151198
0.6875,0.48,-0.948424981768304
0.703125,0.48,-0.9590934065707416
0.71875,0.48,-0.9672981621490487
0.734375,0.48,-0.9736779222024917
0.75,0.48,-0.9786916134233163
0.765625,0.48,-0.9826717957188413
0.78125,0.48,-0.9858617722065615
0.796875,0.48,-0.9884413377930912
0.8125,0.48,-0.9905447021795095
0.828125,0.48,-0.9922730432516337
0.84375,0.48,-0.9937033692247549
0.859375,0.48,-0.9948948301655249
0.875,0.48,-0.995893254483736
0.890625,0.48,-0.9967344399637692
0.90625,0.48,-0.9974465631963768
0.921875,0.48,-0.9980519592968611
0.9375,0.48,-0.998568447708288
0.953125,0.48,-0.9990103277830666
0.96875,0.48,-0.999389078497237
0.984375,0.48,-0.999706998875001
-1.0,0.495,-0.9998823650561705
-0.984375,0.495,-0.9997470691108649
-0.96875,0.495,-0.9994738138441659
-0.953125,0.495,-0.9991476721305051
-0.9375,0.495,-0.9987670891632692
-0.921875,0.495,-0.9983221541011286
-0.90625,0.495,-0.9978005007695395
-0.890625,0.495,-0.9971867076757643
-0.875,0.495,-0.9964614289920273
-0.859375,0.495,-0.9956002349392281
-0.84375,0.495,-0.9945720514376531
-0.828125,0.495,-0.9933370416660833
-0.8125,0.495,-0.9918437026604002
-0.796875,0.495,-0.9900248467463107
-0.78125,0.495,-0.9877919827353566
-0.765625,0.495,-0.9850273781858464
-0.75,0.495,-0.981572730122751
-0.734375,0.495,-0.9772128355313581
-0.71875,0.495,-0.9716518468427304
-0.703125,0.495,-0.9644785100715604
-0.6875,0.495,-0.9551151130991964
-0.671875,0.495,-0.942742760634857
-0.65625,0.495,-0.9261936337326945
-0.640625,0.495,-0.9038013354329734
-0.625,0.495,-0.8732098186592204
-0.609375,0.495,-0.831175709334816
-0.59375,0.495,-0.7734887841552034
-0.578125,0.495,-0.6953125699902529
-0.5625,0.495,-0.592448420431484
-0.546875,0.495,-0.4638629326211709
-0.53125,0.495,-0.31459890590114864
-0.515625,0.495,-0.15635314029458958
-0.5,0.495,-0.0036776187660453596
-0.484375,0.495,0.1318011090392245
-0.46875,0.495,0.24449539650161606
-0.453125,0.495,0.33409262575985427
-0.4375,0.495,0.40315168626410863
-0.421875,0.495,0.45510348061804917
-0.40625,0.495,0.49318697661757704
-0.390625,0.495,0.520065308632228
-0.375,0.495,0.5377817930096646
-0.359375,0.495,0.5478436094977385
-0.34375,0.495,0.551334230572647
-0.328125,0.495,0.549018025092249
-0.3125,0.495,0.5414281566070236
-0.296875,0.495,0.5289392234497975
-0.28125,0.495,0.5118288670715937
-0.265625,0.495,0.4903323101930801
-0.25,0.495,0.4646922891602123
-0.234375,0.495,0.4352048055274211
-0.21875,0.495,0.40225891497487754
-0.203125,0.495,0.36636684461414115
-0.1875,0.495,0.32817971341000424
-0.171875,0.495,0.28848468823663803
-0.15625,0.495,0.24818186434618744
-0.140625,0.495,0.2082431010184433
-0.125,0.495,0.16965922690535773
-0.109375,0.495,0.13338482206344043
-0.09375,0.495,0.10028998800749239
-0.078125,0.495,0.07112604641075461
-0.0625,0.495,0.04650800955669793
-0.046875,0.495,0.026912495244598322
-0.03125,0.495,0.01268677280932251
-0.015625,0.495,0.004063331363261202
0.0,0.495,0.001174564309725068
0.015625,0.495,0.004063331363260647
0.03125,0.495,0.012686772809321456
0.046875,0.495,0.026912495244597268
0.0625,0.495,0.04650800955669698
0.078125,0.495,0.07112604641075271
0.09375,0.495,0.10028998800749045
0.109375,0.495,0.13338482206343905
0.125,0.495,0.1696592269053553
0.140625,0.495,0.2082431010184404
0.15625,0.495,0.24818186434618533
0.171875,0.495,0.2884846882366362
0.1875,0.495,0.32817971341000235
0.203125,0.495,0.3663668446141399
0.21875,0.495,0.4022589149748772
0.234375,0.495,0.4352048055274209
0.25,0.495,0.464692289160212
0.265625,0.495,0.49033231019308005
0.28125,0.495,0.5118288670715941
0.296875,0.495,0.5289392234497983
0.3125,0.495,0.5414281566070243
0.328125,0.495,0.5490180250922494
0.34375,0.495,0.5513342305726474
0.359375,0.495,0.5478436094977392
0.375,0.495,0.5377817930096652
0.390625,0.495,0.5200653086322283
0.40625,0.495,0.4931869766175776
0.421875,0.495,0.4551034806180491
0.4375,0.495,0.40315168626410847
0.453125,0.495,0.3340926257598541
0.46875,0.495,0.24449539650161645
0.484375,0.495,0.1318011090392248
0.5,0.495,-0.0036776187660451376
0.515625,0.495,-0.15635314029458944
0.53125,0.495,-0.3145989059011481
0.546875,0.495,-0.46386293262116945
0.5625,0.495,-0.5924484204314828
0.578125,0.495,-0.695312569990252
0.59375,0.495,-0.7734887841552028
0.609375,0.495,-0.8311757093348155
0.625,0.495,-0.8732098186592202
0.640625,0.495,-0.9038013354329733
0.65625,0.495,-0.9261936337326944
0.671875,0.495,-0.9427427606348571
0.6875,0.495,-0.9551151130991963
0.703125,0.495,-0.9644785100715603
0.71875,0.495,-0.9716518468427304
0.734375,0.495,-0.9772128355313582
0.75,0.495,-0.981572730122751
0.765625,0.495,-0.9850273781858463
0.78125,0.495,-0.9877919827353563
0.796875,0.495,-0.9900248467463107
0.8125,0.495,-0.9918437026604003
0.828125,0.495,-0.9933370416660835
0.84375,0.495,-0.9945720514376534
0.859375,0.495,-0.9956002349392282
0.875,0.495,-0.9964614289920273
0.890625,0.495,-0.9971867076757641
0.90625,0.495,-0.9978005007695393
0.921875,0.495,-0.9983221541011283
0.9375,0.495,-0.9987670891632691
0.953125,0.495,-0.9991476721305054
0.96875,0.495,-0.999473813844166
0.984375,0.495,-0.9997470691108651
-1.0,0.51,-0.9998970841438257
-0.984375,0.51,-0.9997816529167429
-0.96875,0.51,-0.9995468028433065
-0.953125,0.51,-0.9992659769123333
-0.9375,0.51,-0.9989382108193742
-0.921875,0.51,-0.9985549535120659
-0.90625,0.51,-0.9981055172485593
-0.890625,0.51,-0.9975765653278774
-0.875,0.51,-0.9969513550023168
-0.859375,0.51,-0.9962087254399663
-0.84375,0.51,-0.9953217331615296
-0.828125,0.51,-0.9942557948984841
-0.8125,0.51,-0.9929661348949047
-0.796875,0.51,-0.9913942393438727
-0.78125,0.51,-0.9894628778142993
-0.765625,0.51,-0.9870690332434507
-0.75,0.51,-0.9840737459077539
-0.734375,0.51,-0.9802873564472467
-0.71875,0.51,-0.9754478272784709
-0.703125,0.51,-0.9691885838755951
-0.6875,0.51,-0.9609904598077251
-0.671875,0.51,-0.9501096925922735
-0.65625,0.51,-0.935470651544145
-0.640625,0.51,-0.9155094434376344
-0.625,0.51,-0.8879578100934206
-0.609375,0.51,-0.8495805690915472
-0.59375,0.51,-0.7959592463211119
-0.578125,0.51,-0.7216076320580616
-0.5625,0.51,-0.621020647190968
-0.546875,0.51,-0.49135909798609856
-0.53125,0.51,-0.33634632074383647
-0.515625,0.51,-0.16823059684455488
-0.5,0.51,-0.00408132701497449
-0.484375,0.51,0.1417107227961239
-0.46875,0.51,0.2621160986080952
-0.453125,0.51,0.3567681695350657
-0.4375,0.51,0.42883514714713267
-0.421875,0.51,0.48244013354599014
-0.40625,0.51,0.5213642871641049
-0.390625,0.51,0.5486334119369483
-0.375,0.51,0.5665122032747397
-0.359375,0.51,0.5766325857879704
-0.34375,0.51,0.5801398773943419
-0.328125,0.51,0.577819311699265
-0.3125,0.51,0.5701972305681368
-0.296875,0.51,0.557621681073813
-0.28125,0.51,0.5403291944388383
-0.265625,0.51,0.5185035815371073
-0.25,0.51,0.49233056373500933
-0.234375,0.51,0.462049534275561
-0.21875,0.51,0.4280009389145188
-0.203125,0.51,0.39066505528450635
-0.1875,0.51,0.350686071209734
-0.171875,0.51,0.3088752793738678
-0.15625,0.51,0.26618964729211203
-0.140625,0.51,0.22368682493651462
-0.125,0.51,0.18246339950535587
-0.109375,0.51,0.14358762824292995
-0.09375,0.51,0.10803900495858515
-0.078125,0.51,0.07666433568523792
-0.0625,0.51,0.05015475224607274
-0.046875,0.51,0.029042456257819593
-0.03125,0.51,0.0137118432715434
-0.015625,0.51,0.004417819347419832
0.0,0.51,0.0013043509423213417
0.015625,0.51,0.0044178193474193606
0.03125,0.51,0.013711843271542234
0.046875,0.51,0.029042456257818705
0.0625,0.51,0.05015475224607158
0.078125,0.51,0.0766643356852359
0.09375,0.51,0.10803900495858315
0.109375,0.51,0.14358762824292848
0.125,0.51,0.18246339950535337
0.140625,0.51,0.2236868249365118
0.15625,0.51,0.26618964729210964
0.171875,0.51,0.3088752793738657
0.1875,0.51,0.3506860712097322
0.203125,0.51,0.39066505528450507
0.21875,0.51,0.4280009389145182
0.234375,0.51,0.46204953427556084
0.25,0.51,0.492330563735009
0.265625,0.51,0.5185035815371071
0.28125,0.51,0.5403291944388389
0.296875,0.51,0.5576216810738136
0.3125,0.51,0.5701972305681373
0.328125,0.51,0.5778193116992658
0.34375,0.51,0.5801398773943426
0.359375,0.51,0.5766325857879712
0.375,0.51,0.5665122032747404
0.390625,0.51,0.5486334119369489
0.40625,0.51,0.5213642871641052
0.421875,0.51,0.4824401335459901
0.4375,0.51,0.4288351471471322
0.453125,0.51,0.3567681695350656
0.46875,0.51,0.26211609860809537
0.484375,0.51,0.1417107227961245
0.5,0.51,-0.0040813270149740455
0.515625,0.51,-0.16823059684455438
0.53125,0.51,-0.3363463207438358
0.546875,0.51,-0.49135909798609717
0.5625,0.51,-0.6210206471909668
0.578125,0.51,-0.7216076320580608
0.59375,0.51,-0.7959592463211114
0.609375,0.51,-0.8495805690915468
0.625,0.51,-0.8879578100934203
0.640625,0.51,-0.9155094434376343
0.65625,0.51,-0.9354706515441448
0.671875,0.51,-0.9501096925922732
0.6875,0.51,-0.9609904598077251
0.703125,0.51,-0.9691885838755953
0.71875,0.51,-0.975447827278471
0.734375,0.51,-0.9802873564472468
0.75,0.51,-0.9840737459077539
0.765625,0.51,-0.9870690332434506
0.78125,0.51,-0.9894628778142992
0.796875,0.51,-0.9913942393438726
0.8125,0.51,-0.9929661348949047
0.828125,0.51,-0.9942557948984844
0.84375,0.51,-0.9953217331615297
0.859375,0.51,-0.9962087254399662
0.875,0.51,-0.9969513550023168
0.890625,0.51,-0.9975765653278772
0.90625,0.51,-0.9981055172485591
0.921875,0.51,-0.9985549535120658
0.9375,0.51,-0.9989382108193742
0.953125,0.51,-0.9992659769123332
0.96875,0.51,-0.9995468028433068
0.984375,0.51,-0.999781652916743
-1.0,0.525,-0.9999100039283916
-0.984375,0.525,-0.9998115027434834
-0.96875,0.525,-0.999609671901915
-0.953125,0.525,-0.9993678761587153
-0.9375,0.525,-0.9990856140148521
-0.921875,0.525,-0.9987555122352747
-0.90625,0.525,-0.9983683386083114
-0.890625,0.525,-0.99791256646858
-0.875,0.525,-0.9973737162061969
-0.859375,0.525,-0.9967334736822119
-0.84375,0.525,-0.9959684994628561
-0.828125,0.525,-0.9950488048180297
-0.8125,0.525,-0.9939355138949433
-0.796875,0.525,-0.9925777461341494
-0.78125,0.525,-0.9909082226626686
-0.765625,0.525,-0.9888369991050224
-0.75,0.525,-0.9862424130789439
-0.734375,0.525,-0.9829578398882987
-0.71875,0.525,-0.9787520661044725
-0.703125,0.525,-0.9732998480940708
-0.6875,0.525,-0.9661372704146083
-0.671875,0.525,-0.9565935375341709
-0.65625,0.525,-0.9436865862780294
-0.640625,0.525,-0.9259648887812326
-0.625,0.525,-0.9012753703144708
-0.609375,0.525,-0.8664496994440213
-0.59375,0.525,-0.8169632999317703
-0.578125,0.525,-0.7468101259851244
-0.5625,0.525,-0.649237885199431
-0.546875,0.525,-0.5193971017327219
-0.53125,0.525,-0.35916759021076317
-0.515625,0.525,-0.18093957011459233
-0.5,0.525,-0.004524965273609155
-0.484375,0.525,0.15232521831536772
-0.46875,0.525,0.2807989337403579
-0.453125,0.525,0.3805051033216358
-0.4375,0.525,0.4553868778012616
-0.421875,0.525,0.5103961915871573
-0.40625,0.525,0.5499304321846652
-0.390625,0.525,0.5774077903568359
-0.375,0.525,0.5953214281204838
-0.359375,0.525,0.6054259355064121
-0.34375,0.525,0.6089237523036701
-0.328125,0.525,0.606616153975107
-0.3125,0.525,0.5990183046939712
-0.296875,0.525,0.5864474473853352
-0.28125,0.525,0.5690940709149478
-0.265625,0.525,0.5470840499002096
-0.25,0.525,0.5205371768598867
-0.234375,0.525,0.4896245380552901
-0.21875,0.525,0.45462380607927
-0.203125,0.525,0.41596795237504797
-0.1875,0.525,0.3742798887389857
-0.171875,0.525,0.3303844235872234
-0.15625,0.525,0.2852909648806159
-0.140625,0.525,0.2401459609094153
-0.125,0.525,0.1961617172181179
-0.109375,0.525,0.1545349527127271
-0.09375,0.525,0.11637115396412422
-0.078125,0.525,0.08262815772468135
-0.0625,0.525,0.054085767889410274
-0.046875,0.525,0.03134060200667335
-0.03125,0.525,0.014819584574564587
-0.015625,0.525,0.004802871564833611
0.0,0.525,0.0014472256153211793
0.015625,0.525,0.004802871564833278
0.03125,0.525,0.014819584574563505
0.046875,0.525,0.03134060200667216
0.0625,0.525,0.05408576788940894
0.078125,0.525,0.08262815772467919
0.09375,0.525,0.11637115396412223
0.109375,0.525,0.15453495271272533
0.125,0.525,0.19616171721811518
0.140625,0.525,0.24014596090941231
0.15625,0.525,0.28529096488061334
0.171875,0.525,0.33038442358722153
0.1875,0.525,0.3742798887389838
0.203125,0.525,0.4159679523750466
0.21875,0.525,0.45462380607926933
0.234375,0.525,0.4896245380552895
0.25,0.525,0.5205371768598862
0.265625,0.525,0.5470840499002098
0.28125,0.525,0.5690940709149481
0.296875,0.525,0.5864474473853358
0.3125,0.525,0.5990183046939719
0.328125,0.525,0.6066161539751075
0.34375,0.525,0.6089237523036706
0.359375,0.525,0.6054259355064128
0.375,0.525,0.5953214281204845
0.390625,0.525,0.5774077903568365
0.40625,0.525,0.5499304321846654
0.421875,0.525,0.5103961915871574
0.4375,0.525,0.45538687780126114
0.453125,0.525,0.3805051033216355
0.46875,0.525,0.280798933740358
0.484375,0.525,0.15232521831536822
0.5,0.525,-0.004524965273608711
0.515625,0.525,-0.18093957011459183
0.53125,0.525,-0.3591675902107625
0.546875,0.525,-0.5193971017327207
0.5625,0.525,-0.64923788519943
0.578125,0.525,-0.7468101259851236
0.59375,0.525,-0.8169632999317697
0.609375,0.525,-0.8664496994440208
0.625,0.525,-0.9012753703144706
0.640625,0.525,-0.9259648887812325
0.65625,0.525,-0.9436865862780294
0.671875,0.525,-0.9565935375341709
0.6875,0.525,-0.9661372704146082
0.703125,0.525,-0.9732998480940709
0.71875,0.525,-0.9787520661044726
0.734375,0.525,-0.9829578398882985
0.75,0.525,-0.9862424130789439
0.765625,0.525,-0.9888369991050224
0.78125,0.525,-0.9909082226626685
0.796875,0.525,-0.9925777461341493
0.8125,0.525,-0.9939355138949433
0.828125,0.525,-0.9950488048180294
0.84375,0.525,-0.9959684994628563
0.859375,0.525,-0.9967334736822118
0.875,0.525,-0.9973737162061969
0.890625,0.525,-0.9979125664685801
0.90625,0.525,-0.9983683386083111
0.921875,0.525,-0.9987555122352747
0.9375,0.525,-0.9990856140148521
0.953125,0.525,-0.9993678761587155
0.96875,0.525,-0.9996096719019152
0.984375,0.525,-0.9998115027434834
-1.0,0.54,-0.9999213367456946
-0.984375,0.54,-0.999837267622388
-0.96875,0.54,-0.9996638227537307
-0.953125,0.54,-0.9994556408782238
-0.9375,0.54,-0.9992125779133862
-0.921875,0.54,-0.9989282798280289
-0.90625,0.54,-0.998594775360969
-0.890625,0.54,-0.9982021074864967
-0.875,0.54,-0.9977377614883488
-0.859375,0.54,-0.9971858982449638
-0.84375,0.54,-0.996526317046295
-0.828125,0.54,-0.9957330385023792
-0.8125,0.54,-0.9947723476292571
-0.796875,0.54,-0.9936000605560795
-0.78125,0.54,-0.9921576604188901
-0.765625,0.54,-0.9903667643444196
-0.75,0.54,-0.9881210936105203
-0.734375,0.54,-0.9852746562516976
-0.71875,0.54,-0.981624104684776
-0.703125,0.54,-0.9768820178777272
-0.6875,0.54,-0.9706358855805662
-0.671875,0.54,-0.9622844023270795
-0.65625,0.54,-0.9509377624584303
-0.640625,0.54,-0.9352617003455669
-0.625,0.54,-0.913237615587713
-0.609375,0.54,-0.8818120666914685
-0.59375,0.54,-0.8364494583899104
-0.578125,0.54,-0.7707675250359414
-0.5625,0.54,-0.6768822647807748
-0.546875,0.54,-0.5478045539175922
-0.53125,0.54,-0.38302621131372944
-0.515625,0.54,-0.19452138071200253
-0.5,0.54,-0.005012134156342635
-0.484375,0.54,0.1636851310522904
-0.46875,0.54,0.30056131962680527
-0.453125,0.54,0.40525482223919557
-0.4375,0.54,0.4826916409175059
-0.421875,0.54,0.5388081019421687
-0.40625,0.54,0.5786926144022038
-0.390625,0.54,0.6061800270848428
-0.375,0.54,0.6239935534870918
-0.359375,0.54,0.6340045626819468
-0.34375,0.54,0.6374657977417794
-0.328125,0.54,0.6351889743160778
-0.3125,0.54,0.6276738845188117
-0.296875,0.54,0.6152035273023777
-0.28125,0.54,0.5979186323303562
-0.265625,0.54,0.575881954623929
-0.25,0.54,0.5491395597915274
-0.234375,0.54,0.5177829954016862
-0.21875,0.54,0.48201239764954423
-0.203125,0.54,0.4421961529777563
-0.1875,0.54,0.3989184033818153
-0.171875,0.54,0.3530030398140338
-0.15625,0.54,0.3055038968145144
-0.140625,0.54,0.2576568446800097
-0.125,0.54,0.21079927363806494
-0.109375,0.54,0.1662723227480969
-0.09375,0.54,0.1253264371519092
-0.078125,0.54,0.08904877509383885
-0.0625,0.54,0.058322797066584164
-0.046875,0.54,0.03382012217487365
-0.03125,0.54,0.01601664501144695
-0.015625,0.54,0.0052210977709730155
0.0,0.54,0.0016044394373196935
0.015625,0.54,0.0052210977709726825
0.03125,0.54,0.016016645011445785
0.046875,0.54,0.033820122174872624
0.0625,0.54,0.05832279706658278
0.078125,0.54,0.08904877509383657
0.09375,0.54,0.125326437151907
0.109375,0.54,0.166272322748095
0.125,0.54,0.21079927363806217
0.140625,0.54,0.2576568446800065
0.15625,0.54,0.30550389681451173
0.171875,0.54,0.35300303981403175
0.1875,0.54,0.3989184033818133
0.203125,0.54,0.44219615297775483
0.21875,0.54,0.4820123976495436
0.234375,0.54,0.5177829954016855
0.25,0.54,0.549139559791527
0.265625,0.54,0.5758819546239289
0.28125,0.54,0.5979186323303567
0.296875,0.54,0.6152035273023784
0.3125,0.54,0.6276738845188125
0.328125,0.54,0.6351889743160783
0.34375,0.54,0.6374657977417797
0.359375,0.54,0.6340045626819473
0.375,0.54,0.6239935534870925
0.390625,0.54,0.6061800270848432
0.40625,0.54,0.5786926144022041
0.421875,0.54,0.5388081019421685
0.4375,0.54,0.4826916409175057
0.453125,0.54,0.4052548222391954
0.46875,0.54,0.3005613196268055
0.484375,0.54,0.1636851310522909
0.5,0.54,-0.00501213415634208
0.515625,0.54,-0.19452138071200223
0.53125,0.54,-0.38302621131372866
0.546875,0.54,-0.5478045539175909
0.5625,0.54,-0.6768822647807735
0.578125,0.54,-0.7707675250359409
0.59375,0.54,-0.8364494583899096
0.609375,0.54,-0.8818120666914682
0.625,0.54,-0.9132376155877128
0.640625,0.54,-0.9352617003455671
0.65625,0.54,-0.9509377624584304
0.671875,0.54,-0.9622844023270793
0.6875,0.54,-0.9706358855805661
0.703125,0.54,-0.9768820178777273
0.71875,0.54,-0.981624104684776
0.734375,0.54,-0.9852746562516976
0.75,0.54,-0.9881210936105203
0.765625,0.54,-0.9903667643444198
0.78125,0.54,-0.99215766041889
0.796875,0.54,-0.9936000605560794
0.8125,0.54,-0.9947723476292573
0.828125,0.54,-0.9957330385023794
0.84375,0.54,-0.9965263170462952
0.859375,0.54,-0.9971858982449638
0.875,0.54,-0.9977377614883486
0.890625,0.54,-0.9982021074864967
0.90625,0.54,-0.9985947753609687
0.921875,0.54,-0.9989282798280289
0.9375,0.54,-0.9992125779133862
0.953125,0.54,-0.9994556408782238
0.96875,0.54,-0.9996638227537308
0.984375,0.54,-0.9998372676223879
-1.0,0.555,-0.999931271297104
-0.984375,0.555,-0.9998595074157208
-0.96875,0.555,-0.9997104633594974
-0.953125,0.555,-0.9995312287317923
-0.9375,0.555,-0.9993219304808221
-0.921875,0.555,-0.9990770957658547
-0.90625,0.555,-0.9987898447602315
-0.890625,0.555,-0.9984515802375372
-0.875,0.555,-0.9980514914338385
-0.859375,0.555,-0.9975758881522061
-0.84375,0.555,-0.99700729878367
-0.828125,0.555,-0.9963232360284382
-0.8125,0.555,-0.9954944892738047
-0.796875,0.555,-0.9944827341827185
-0.78125,0.555,-0.9932371442111817
